date,ticker,model,actual,predicted,pred_lower,pred_upper,mae,rmse,mape,directional_accuracy,interval_coverage
2023-12-28,AAPL,ensemble,193.5800018310547,107.22742308324732,41.78264863086608,172.67219753562856,65.30601714303505,67.53707394138719,0.3716436496484474,0.4819277108433735,0.408
2023-12-29,AAPL,ensemble,192.52999877929688,107.23225290193126,41.78747844955002,172.6770273543125,65.30601714303505,67.53707394138719,0.3716436496484474,0.4819277108433735,0.408
2023-01-03,MSFT,lstm,239.5800018310547,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-04,MSFT,lstm,229.1000061035156,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-05,MSFT,lstm,222.30999755859375,52.69417953491211,-198.67161560058594,304.0599670410156,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-06,MSFT,lstm,224.92999267578125,52.69417953491211,-198.67161560058594,304.0599670410156,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-09,MSFT,lstm,227.1199951171875,52.69417953491211,-198.67161560058594,304.0599670410156,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-10,MSFT,lstm,228.8500061035156,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-11,MSFT,lstm,235.77000427246097,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-12,MSFT,lstm,238.5099945068359,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-13,MSFT,lstm,239.22999572753903,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-17,MSFT,lstm,240.3500061035156,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-18,MSFT,lstm,235.80999755859375,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-19,MSFT,lstm,231.92999267578125,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-20,MSFT,lstm,240.22000122070312,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-23,MSFT,lstm,242.5800018310547,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-24,MSFT,lstm,242.0399932861328,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-25,MSFT,lstm,240.61000061035156,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-26,MSFT,lstm,248.0,52.69417953491211,-198.67161560058594,304.0599670410156,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-27,MSFT,lstm,248.16000366210935,52.694190979003906,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-30,MSFT,lstm,242.7100067138672,52.694190979003906,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-01-31,MSFT,lstm,247.80999755859375,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-01,MSFT,lstm,252.75,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-02,MSFT,lstm,264.6000061035156,52.694190979003906,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-03,MSFT,lstm,258.3500061035156,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-06,MSFT,lstm,256.7699890136719,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-07,MSFT,lstm,267.55999755859375,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-08,MSFT,lstm,266.7300109863281,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-09,MSFT,lstm,263.6199951171875,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-10,MSFT,lstm,263.1000061035156,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-13,MSFT,lstm,271.32000732421875,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-14,MSFT,lstm,272.1700134277344,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-15,MSFT,lstm,269.32000732421875,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-16,MSFT,lstm,262.1499938964844,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-17,MSFT,lstm,258.05999755859375,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-21,MSFT,lstm,252.6699981689453,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-22,MSFT,lstm,251.5099945068359,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-23,MSFT,lstm,254.77000427246097,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-24,MSFT,lstm,249.22000122070312,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-27,MSFT,lstm,250.16000366210935,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-02-28,MSFT,lstm,249.4199981689453,52.694190979003906,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-01,MSFT,lstm,246.27000427246097,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-02,MSFT,lstm,251.11000061035156,52.694183349609375,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-03,MSFT,lstm,255.2899932861328,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-06,MSFT,lstm,256.8699951171875,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-07,MSFT,lstm,254.1499938964844,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-08,MSFT,lstm,253.6999969482422,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-09,MSFT,lstm,252.32000732421875,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-10,MSFT,lstm,248.58999633789065,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-13,MSFT,lstm,253.9199981689453,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-14,MSFT,lstm,260.7900085449219,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-15,MSFT,lstm,265.44000244140625,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-16,MSFT,lstm,276.20001220703125,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-17,MSFT,lstm,279.42999267578125,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-20,MSFT,lstm,272.2300109863281,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-21,MSFT,lstm,273.7799987792969,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-22,MSFT,lstm,272.2900085449219,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-23,MSFT,lstm,277.6600036621094,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-24,MSFT,lstm,280.57000732421875,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-27,MSFT,lstm,276.3800048828125,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-28,MSFT,lstm,275.2300109863281,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-29,MSFT,lstm,280.510009765625,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-30,MSFT,lstm,284.04998779296875,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-03-31,MSFT,lstm,288.29998779296875,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-03,MSFT,lstm,287.2300109863281,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-04,MSFT,lstm,287.17999267578125,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-05,MSFT,lstm,284.3399963378906,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-06,MSFT,lstm,291.6000061035156,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-10,MSFT,lstm,289.3900146484375,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-11,MSFT,lstm,282.8299865722656,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-12,MSFT,lstm,283.489990234375,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-13,MSFT,lstm,289.8399963378906,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-14,MSFT,lstm,286.1400146484375,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-17,MSFT,lstm,288.79998779296875,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-18,MSFT,lstm,288.3699951171875,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-19,MSFT,lstm,288.45001220703125,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-20,MSFT,lstm,286.1099853515625,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-21,MSFT,lstm,285.760009765625,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-24,MSFT,lstm,281.7699890136719,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-25,MSFT,lstm,275.4200134277344,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-26,MSFT,lstm,295.3699951171875,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-27,MSFT,lstm,304.8299865722656,52.69418716430664,-198.67161560058594,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-04-28,MSFT,lstm,307.260009765625,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-01,MSFT,lstm,305.55999755859375,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-02,MSFT,lstm,305.4100036621094,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-03,MSFT,lstm,304.3999938964844,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-04,MSFT,lstm,305.4100036621094,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-05,MSFT,lstm,310.6499938964844,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-08,MSFT,lstm,308.6499938964844,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-09,MSFT,lstm,307.0,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-10,MSFT,lstm,312.30999755859375,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-11,MSFT,lstm,310.1099853515625,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-12,MSFT,lstm,308.9700012207031,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-15,MSFT,lstm,309.4599914550781,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-16,MSFT,lstm,311.739990234375,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-17,MSFT,lstm,314.0,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-18,MSFT,lstm,318.5199890136719,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-19,MSFT,lstm,318.3399963378906,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-22,MSFT,lstm,321.17999267578125,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-23,MSFT,lstm,315.260009765625,52.69419860839844,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-24,MSFT,lstm,313.8500061035156,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-25,MSFT,lstm,325.9200134277344,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-26,MSFT,lstm,332.8900146484375,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-30,MSFT,lstm,331.2099914550781,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-05-31,MSFT,lstm,328.3900146484375,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-01,MSFT,lstm,332.5799865722656,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-02,MSFT,lstm,335.3999938964844,52.6942024230957,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-05,MSFT,lstm,335.94000244140625,52.6942024230957,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-06,MSFT,lstm,333.67999267578125,52.6942024230957,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-07,MSFT,lstm,323.3800048828125,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-08,MSFT,lstm,325.260009765625,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-09,MSFT,lstm,326.7900085449219,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-12,MSFT,lstm,331.8500061035156,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-13,MSFT,lstm,334.2900085449219,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-14,MSFT,lstm,337.3399963378906,52.69419860839844,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-15,MSFT,lstm,348.1000061035156,52.6942024230957,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-16,MSFT,lstm,342.3299865722656,52.69419860839844,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-20,MSFT,lstm,338.04998779296875,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-21,MSFT,lstm,333.55999755859375,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-22,MSFT,lstm,339.7099914550781,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-23,MSFT,lstm,335.0199890136719,52.6942024230957,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-26,MSFT,lstm,328.6000061035156,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-27,MSFT,lstm,334.57000732421875,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-28,MSFT,lstm,335.8500061035156,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-29,MSFT,lstm,335.04998779296875,52.69419860839844,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-06-30,MSFT,lstm,340.5400085449219,52.69419860839844,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-03,MSFT,lstm,337.989990234375,52.6942024230957,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-05,MSFT,lstm,338.1499938964844,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-06,MSFT,lstm,341.2699890136719,52.69419860839844,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-07,MSFT,lstm,337.2200012207031,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-10,MSFT,lstm,331.8299865722656,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-11,MSFT,lstm,332.4700012207031,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-12,MSFT,lstm,337.20001220703125,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-13,MSFT,lstm,342.6600036621094,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-14,MSFT,lstm,345.239990234375,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-17,MSFT,lstm,345.7300109863281,52.69419860839844,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-18,MSFT,lstm,359.489990234375,52.6942024230957,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-19,MSFT,lstm,355.0799865722656,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-20,MSFT,lstm,346.8699951171875,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-21,MSFT,lstm,343.7699890136719,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-24,MSFT,lstm,345.1099853515625,52.694190979003906,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-25,MSFT,lstm,350.9800109863281,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-26,MSFT,lstm,337.7699890136719,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-27,MSFT,lstm,330.7200012207031,52.694190979003906,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-28,MSFT,lstm,338.3699951171875,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-07-31,MSFT,lstm,335.9200134277344,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-08-01,MSFT,lstm,336.3399963378906,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-08-02,MSFT,lstm,327.5,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-08-03,MSFT,lstm,326.6600036621094,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-08-04,MSFT,lstm,327.7799987792969,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-08-07,MSFT,lstm,330.1099853515625,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-08-08,MSFT,lstm,326.04998779296875,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-08-09,MSFT,lstm,322.2300109863281,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-08-10,MSFT,lstm,322.92999267578125,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-08-11,MSFT,lstm,321.010009765625,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-08-14,MSFT,lstm,324.0400085449219,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-08-15,MSFT,lstm,321.8599853515625,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-08-16,MSFT,lstm,320.3999938964844,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-08-17,MSFT,lstm,316.8800048828125,52.69419479370117,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
2023-08-18,MSFT,lstm,316.4800109863281,52.694190979003906,-198.67160034179688,304.05999755859375,261.2568063812256,264.43793878923356,0.8290312025251507,0.18473895582329317,0.316
